Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82294;30/10/2008;0000;;34.2;;9.8;7.8;28.2;85;5;
82294;30/10/2008;1200;0;;23;;;;;;
82294;31/10/2008;0000;;33.6;;;7.9;28.28;81;5.35;
82294;31/10/2008;1200;0;;23.6;;;;;;
82294;01/11/2008;0000;;33.2;;10.8;8.9;28.24;86;5.4;
82294;01/11/2008;1200;0;;25.4;;;;;;
82294;02/11/2008;0000;;33.6;;10.6;8;28.32;91;4.1;
82294;02/11/2008;1200;0;;22.6;;;;;;
82294;03/11/2008;0000;;33.8;;9.9;6.4;28.74;84;4.15;
82294;03/11/2008;1200;0;;25.9;;;;;;
82294;04/11/2008;0000;;32.4;;10.5;6.1;28.04;85;4.5;
82294;04/11/2008;1200;0;;24.2;;;;;;
82294;05/11/2008;0000;;33;;9.8;5.7;27.72;90;4.1;
82294;05/11/2008;1200;0;;23.6;;;;;;
82294;06/11/2008;0000;;34.4;;8.6;5.1;27.8;85;4.3;
82294;06/11/2008;1200;0;;23.4;;;;;;
82294;07/11/2008;0000;;34.2;;10.5;5.7;27.92;85;4;
82294;07/11/2008;1200;0;;21.8;;;;;;
82294;08/11/2008;0000;;33.5;;8.8;4.9;27.72;88;3.9;
82294;08/11/2008;1200;0;;22.9;;;;;;
82294;09/11/2008;0000;;32.6;;10.3;5.3;27.76;85;4;
82294;09/11/2008;1200;0;;23.4;;;;;;
82294;10/11/2008;0000;;34.2;;10.5;5;27.98;84;3.9;
82294;10/11/2008;1200;0;;22.4;;;;;;
82294;11/11/2008;0000;;33.2;;10.4;6;28.04;79;4.25;
82294;11/11/2008;1200;0;;22.8;;;;;;
82294;12/11/2008;0000;;33.6;;10.5;6.6;28.6;86;4.9;
82294;12/11/2008;1200;0;;24.2;;;;;;
82294;13/11/2008;0000;;32.4;;9.6;7.7;28.1;84;5.25;
82294;13/11/2008;1200;0;;24.1;;;;;;
82294;14/11/2008;0000;;33.4;;9.3;5.9;27.88;83;5.35;
82294;14/11/2008;1200;0;;22.4;;;;;;
82294;15/11/2008;0000;;33.6;;10.6;7.4;28.28;79;5.25;
82294;15/11/2008;1200;0;;24.2;;;;;;
82294;16/11/2008;0000;;33;;10.5;6.8;27.7;85;5.25;
82294;16/11/2008;1200;0;;22.7;;;;;;
82294;17/11/2008;0000;;33.2;;10.3;6.5;27.78;81;5.25;
82294;17/11/2008;1200;0;;21.9;;;;;;
82294;18/11/2008;0000;;32.6;;8.1;6.5;27.46;87;4;
82294;18/11/2008;1200;0;;22.9;;;;;;
82294;19/11/2008;0000;;33.6;;10.2;6.3;28.04;83;5.35;
82294;19/11/2008;1200;0;;23.8;;;;;;
82294;20/11/2008;0000;;33.5;;10.4;7.7;27.74;84;4.25;
82294;20/11/2008;1200;0;;22.6;;;;;;
82294;21/11/2008;0000;;33.8;;9.2;5.7;27.74;85;3.75;
82294;21/11/2008;1200;0;;22.5;;;;;;
82294;22/11/2008;0000;;34;;10.3;5.8;28.16;83;4.6;
82294;22/11/2008;1200;0;;22.6;;;;;;
82294;23/11/2008;0000;;33.2;;7.9;6.1;27.92;79;5.25;
82294;23/11/2008;1200;0;;23;;;;;;
82294;24/11/2008;0000;;34;;10.4;8.1;28.3;86;4.55;
82294;24/11/2008;1200;0;;25.4;;;;;;
82294;25/11/2008;0000;;34.4;;10.3;7.4;28.52;83;4.95;
82294;25/11/2008;1200;0.1;;23;;;;;;
82294;26/11/2008;0000;;33.6;;10.3;6.2;28.56;83;4.85;
82294;26/11/2008;1200;0;;23.8;;;;;;
82294;27/11/2008;0000;;34.8;;9.8;7.9;29;84;4.15;
82294;27/11/2008;1200;0;;25;;;;;;
82294;28/11/2008;0000;;33.8;;4.2;7.3;27.46;87;3.4;
82294;28/11/2008;1200;0;;22.1;;;;;;
82294;29/11/2008;0000;;33.9;;7.8;4.7;28.22;81;3.45;
82294;29/11/2008;1200;0;;22.2;;;;;;
82294;30/11/2008;0000;;33;;2.1;5.5;28.44;85;3.65776;
82294;30/11/2008;1200;0;;24.2;;;;;;
82294;01/12/2008;0000;;34.2;;10.4;5.1;29.24;83;4.4;
82294;01/12/2008;1200;0;;26.8;;;;;;
82294;02/12/2008;0000;;33.6;;9.3;6.3;27.8;88;3.5;
82294;02/12/2008;1200;0;;22.8;;;;;;
82294;03/12/2008;0000;;32.6;;5.8;6.2;27.64;88;3.65;
82294;03/12/2008;1200;0;;23.2;;;;;;
82294;04/12/2008;0000;;33;;10.4;6.2;27.42;84;3.85;
82294;04/12/2008;1200;0;;21.8;;;;;;
82294;05/12/2008;0000;;34.8;;10.2;6;28.42;90;4.15;
82294;05/12/2008;1200;0;;21.6;;;;;;
82294;06/12/2008;0000;;34.1;;10.4;7.3;28.86;78;3.7;
82294;06/12/2008;1200;0;;25.2;;;;;;
82294;07/12/2008;0000;;33.3;;10.5;8.3;28.7;83;4.05;
82294;07/12/2008;1200;0;;26;;;;;;
82294;08/12/2008;0000;;32.7;;10.3;6.9;28.32;87;3.5;
82294;08/12/2008;1200;0;;24.1;;;;;;
82294;09/12/2008;0000;;32.4;;10.1;5.5;27.64;87;3.15;
82294;09/12/2008;1200;0;;22.8;;;;;;
82294;10/12/2008;0000;;32.6;;10.2;5;27.8;86;2.8;
82294;10/12/2008;1200;0;;22.8;;;;;;
82294;11/12/2008;0000;;33.4;;10.1;5.2;28.4;82;3.75;
82294;11/12/2008;1200;0;;23.4;;;;;;
82294;12/12/2008;0000;;33.6;;10.3;7.1;28.68;84;4.05;
82294;12/12/2008;1200;0;;25.6;;;;;;
82294;13/12/2008;0000;;34;;10.3;7.1;28.24;83;4.1;
82294;13/12/2008;1200;0;;22.8;;;;;;
82294;14/12/2008;0000;;33.4;;10.4;7.1;28.4;83;4.2;
82294;14/12/2008;1200;0;;23.2;;;;;;
82294;15/12/2008;0000;;33;;10.3;6;28.26;82;4.1;
82294;15/12/2008;1200;0;;23.1;;;;;;
82294;16/12/2008;0000;;33.8;;9.5;6.5;28;82;3.85;
82294;16/12/2008;1200;0;;22;;;;;;
82294;17/12/2008;0000;;34.3;;8.7;6.5;28.4;85;3.3;
82294;17/12/2008;1200;0;;22.7;;;;;;
82294;18/12/2008;0000;;33.9;;10.3;6.7;28.78;92;4.25;
82294;18/12/2008;1200;0;;24.4;;;;;;
82294;19/12/2008;0000;;33;;9.6;7.6;28.52;86;4.1;
82294;19/12/2008;1200;0;;24.2;;;;;;
82294;20/12/2008;0000;;33.6;;6.9;6.1;28.8;85;2.9;
82294;20/12/2008;1200;0;;24.4;;;;;;
82294;21/12/2008;0000;;33.6;;7.7;4.7;28.28;86;3.95;
82294;21/12/2008;1200;0;;23.2;;;;;;
82294;22/12/2008;0000;;33.5;;8.2;7.5;28.3;87;4.3;
82294;22/12/2008;1200;0;;26;;;;;;
82294;23/12/2008;0000;;33.6;;10.4;6;28.2;75;2.9;
82294;23/12/2008;1200;0;;21.8;;;;;;
82294;24/12/2008;0000;;32.8;;10.2;6.8;27.92;76;3.1;
82294;24/12/2008;1200;0;;23.4;;;;;;
82294;25/12/2008;0000;;34.4;;9.6;5.8;28.9;83;2.9;
82294;25/12/2008;1200;0;;25.5;;;;;;
82294;26/12/2008;0000;;33.4;;3.3;6.3;28.32;87;3.8;
82294;26/12/2008;1200;0;;25.4;;;;;;
82294;27/12/2008;0000;;34.8;;6.3;5.1;28.34;87;3.4;
82294;27/12/2008;1200;0;;21.7;;;;;;
82294;28/12/2008;0000;;34.4;;10.4;5.2;28.9;89;3.85;
82294;28/12/2008;1200;0;;24.2;;;;;;
82294;29/12/2008;0000;;31.8;;9;6.2;28.48;86;4.7;
82294;29/12/2008;1200;0;;25.2;;;;;;
82294;30/12/2008;0000;;33;;8;7.5;27.44;88;4.9;
82294;30/12/2008;1200;0;;21.4;;;;;;
82294;31/12/2008;0000;;33;;2.1;7.6;28.48;85;4.5;
82294;31/12/2008;1200;0;;24;;;;;;
82294;01/01/2009;0000;;33.3;;8.4;7.6;28.3;87;3.55;
82294;01/01/2009;1200;1.1;;25.4;;;;;;
82294;02/01/2009;0000;;33.9;;9.6;5.9;28.28;83;3.5;
82294;02/01/2009;1200;0;;23.5;;;;;;
82294;03/01/2009;0000;;33;;10.2;6.6;27.74;83;3.1;
82294;03/01/2009;1200;0;;22.3;;;;;;
82294;04/01/2009;0000;;33.9;;10.3;6.4;28.26;84;3.85;
82294;04/01/2009;1200;0;;22.8;;;;;;
82294;05/01/2009;0000;;34.9;;10.2;5.4;29.34;81;3.75;
82294;05/01/2009;1200;0;;27;;;;;;
82294;06/01/2009;0000;;34.6;;10.1;6.7;28.74;81;6;
82294;06/01/2009;1200;0;;23.5;;;;;;
82294;07/01/2009;0000;;33.8;;3.6;8.4;28.58;83;4.65;
82294;07/01/2009;1200;0;;25.1;;;;;;
82294;08/01/2009;0000;;32.8;;6.3;6;28.04;83;2.9;
82294;08/01/2009;1200;0;;24.4;;;;;;
82294;09/01/2009;0000;;32.6;;10.4;5.4;28.3;82;3.15;
82294;09/01/2009;1200;0;;23.9;;;;;;
82294;10/01/2009;0000;;32.2;;6.5;7.1;28.16;86;3.25;
82294;10/01/2009;1200;3.9;;24.6;;;;;;
82294;11/01/2009;0000;;33.4;;10.4;6.6;28.48;82;3.7;
82294;11/01/2009;1200;0;;24;;;;;;
82294;12/01/2009;0000;;33.8;;9.7;7.9;28.12;87;3.7;
82294;12/01/2009;1200;1;;23.4;;;;;;
82294;13/01/2009;0000;;32.8;;9.7;5.7;28.22;85;3.15;
82294;13/01/2009;1200;0;;23.9;;;;;;
82294;14/01/2009;0000;;33.1;;9.6;7.8;28.24;84;3.6;
82294;14/01/2009;1200;0;;24;;;;;;
82294;15/01/2009;0000;;30.6;;6;7.6;26.96;92;2.4;
82294;15/01/2009;1200;3;;24;;;;;;
82294;16/01/2009;0000;;33.2;;3.8;4;28.4;82;2.9;
82294;16/01/2009;1200;8.7;;24.8;;;;;;
82294;17/01/2009;0000;;32.8;;6.8;5.1;27.94;90;2.4;
82294;17/01/2009;1200;1.6;;23.5;;;;;;
82294;18/01/2009;0000;;28;;0;4.2;25.86;92;2.02888;
82294;18/01/2009;1200;39.4;;23.9;;;;;;
82294;19/01/2009;0000;;30.9;;5.4;1.8;27.08;89;2.27166;
82294;19/01/2009;1200;0;;22.9;;;;;;
82294;20/01/2009;0000;;31.2;;6.6;3;27.52;86;2.55;
82294;20/01/2009;1200;0;;23.5;;;;;;
82294;21/01/2009;0000;;28.9;;0.4;3.2;26.14;85;1.25;
82294;21/01/2009;1200;15.8;;23;;;;;;
82294;22/01/2009;0000;;30.2;;2.8;0.7;25.76;93;2.2;
82294;22/01/2009;1200;57.1;;22.2;;;;;;
82294;23/01/2009;0000;;30.6;;7;1.5;27.06;88;2.6;
82294;23/01/2009;1200;16.5;;23.1;;;;;;
82294;24/01/2009;0000;;29;;0;2.5;26.44;91;2.15;
82294;24/01/2009;1200;0;;23.6;;;;;;
82294;25/01/2009;0000;;29.2;;0.1;2.6;25.84;95;2.25;
82294;25/01/2009;1200;3;;24;;;;;;
82294;26/01/2009;0000;;31.8;;7.8;1;26.96;89;2.25;
82294;26/01/2009;1200;5.2;;22.6;;;;;;
82294;27/01/2009;0000;;33.2;;8.5;3.8;27.8;85;3.9;
82294;27/01/2009;1200;0;;22.8;;;;;;
82294;28/01/2009;0000;;32.8;;10.4;5;27.84;83;3.65;
82294;28/01/2009;1200;0;;23;;;;;;
82294;29/01/2009;0000;;30.9;;4.3;4.4;27.12;84;2.7;
82294;29/01/2009;1200;0;;22.9;;;;;;
82294;30/01/2009;0000;;28;;0.2;1.9;25.74;95;1.75;
82294;30/01/2009;1200;0.6;;23.7;;;;;;
82294;31/01/2009;0000;;30.8;;6;2.7;26.88;92;1.3;
82294;31/01/2009;1200;4.2;;23.4;;;;;;
82294;01/02/2009;0000;;30.1;;3.9;2;26.54;90;2.25;
82294;01/02/2009;1200;0.8;;23;;;;;;
82294;02/02/2009;0000;;31.8;;4.4;2.1;27.56;90;2.02166;
82294;02/02/2009;1200;0;;23.8;;;;;;
82294;03/02/2009;0000;;28.8;;0.8;2.5;26.46;90;1.25;
82294;03/02/2009;1200;14.8;;24.9;;;;;;
82294;04/02/2009;0000;;27.9;;0;1.2;24.86;95;2.3;
82294;04/02/2009;1200;19.8;;22.4;;;;;;
82294;05/02/2009;0000;;32.2;;10;0.9;27.16;89;2.7861;
82294;05/02/2009;1200;0;;22.2;;;;;;
82294;06/02/2009;0000;;25.6;;10.5;3.6;28.4;88;2.7861;
82294;06/02/2009;1200;0;;23;;;;;;
82294;07/02/2009;0000;;32;;8.9;3.7;27.06;91;2.65;
82294;07/02/2009;1200;0.5;;23.4;;;;;;
82294;08/02/2009;0000;;33.4;;8.4;3.8;27.74;91;2.9;
82294;08/02/2009;1200;0;;22.5;;;;;;
82294;09/02/2009;0000;;32.6;;10.4;4;27.88;85;3.25;
82294;09/02/2009;1200;0;;22.4;;;;;;
82294;10/02/2009;0000;;32.5;;9.3;4.6;28.4;86;3.25;
82294;10/02/2009;1200;0;;24.3;;;;;;
82294;11/02/2009;0000;;32.2;;9.4;4.6;28.48;84;2.8;
82294;11/02/2009;1200;3;;24.4;;;;;;
82294;12/02/2009;0000;;30.8;;7.6;3.5;27.04;92;3.25;
82294;12/02/2009;1200;3.3;;22.6;;;;;;
82294;13/02/2009;0000;;31;;7.6;2.8;26.96;89;2.55;
82294;13/02/2009;1200;26;;22.6;;;;;;
82294;14/02/2009;0000;;30.2;;5.6;2.7;25.78;96;1.85;
82294;14/02/2009;1200;34;;23.1;;;;;;
82294;15/02/2009;0000;;29.6;;1.7;2;25.88;93;2.85;
82294;15/02/2009;1200;14.7;;23.4;;;;;;
82294;16/02/2009;0000;;30.8;;6.2;1.5;27.32;90;2.6;
82294;16/02/2009;1200;26.4;;23.2;;;;;;
82294;17/02/2009;0000;;30.2;;2.7;3.9;26.8;91;2.4;
82294;17/02/2009;1200;4.4;;23;;;;;;
82294;18/02/2009;0000;;29.4;;2.1;1.9;26.74;92;2.25;
82294;18/02/2009;1200;1.7;;23.8;;;;;;
82294;19/02/2009;0000;;31.1;;2.2;2;27.68;80;2.5;
82294;19/02/2009;1200;2.8;;25.9;;;;;;
82294;20/02/2009;0000;;30.6;;10.2;2.4;27.04;90;2;
82294;20/02/2009;1200;0;;22.4;;;;;;
82294;21/02/2009;0000;;30;;5.9;3.4;26.44;93;2.5;
82294;21/02/2009;1200;0;;23.4;;;;;;
82294;22/02/2009;0000;;27;;0;1.8;24.96;91;1.9;
82294;22/02/2009;1200;55.6;;23.4;;;;;;
82294;23/02/2009;0000;;26;;0;0.2;23.24;99;1.35;
82294;23/02/2009;1200;81;;21.6;;;;;;
82294;24/02/2009;0000;;31.3;;9.8;0.6;26.46;92;2.79332;
82294;24/02/2009;1200;0;;22;;;;;;
82294;25/02/2009;0000;;27.2;;0;3.1;25.44;87;1.75;
82294;25/02/2009;1200;17.4;;22.4;;;;;;
82294;26/02/2009;0000;;29.6;;1.8;0.5;25.82;92;1.81444;
82294;26/02/2009;1200;9.6;;22.3;;;;;;
82294;27/02/2009;0000;;29.8;;6.2;1.1;26.12;94;1.7;
82294;27/02/2009;1200;27.6;;23;;;;;;
82294;28/02/2009;0000;;30;;;1.2;25.88;95;1.67166;
82294;28/02/2009;1200;71.2;;24.4;;;;;;
82294;01/03/2009;0000;;27.6;;0.1;1.2;24.68;96;1.15;
82294;01/03/2009;1200;18.2;;23;;;;;;
82294;02/03/2009;0000;;29.9;;9.3;0.5;26.12;97;1.55;
82294;02/03/2009;1200;5.5;;22.1;;;;;;
82294;03/03/2009;0000;;29.8;;3.3;1.8;25.3;98;1.3;
82294;03/03/2009;1200;32;;23.1;;;;;;
82294;04/03/2009;0000;;27.4;;0.1;1.2;24.84;97;1;
82294;04/03/2009;1200;5.2;;23.2;;;;;;
82294;05/03/2009;0000;;27.3;;0.3;0.3;25.02;95;0.9;
82294;05/03/2009;1200;28.1;;23.2;;;;;;
82294;06/03/2009;0000;;30.4;;6.8;0.3;26.28;93;1.45;
82294;06/03/2009;1200;63.3;;22.8;;;;;;
82294;07/03/2009;0000;;31;;4.3;1.1;26.76;94;1.5;
82294;07/03/2009;1200;0;;23.4;;;;;;
82294;08/03/2009;0000;;30.5;;6.4;2.1;26.5;91;1.9;
82294;08/03/2009;1200;10.4;;23.6;;;;;;
82294;09/03/2009;0000;;29.6;;2.6;3.4;26.56;90;2.25;
82294;09/03/2009;1200;4;;23.2;;;;;;
82294;10/03/2009;0000;;30.4;;2.1;1.2;26.6;88;1.75;
82294;10/03/2009;1200;1.4;;23.4;;;;;;
82294;11/03/2009;0000;;31.5;;5.6;2.3;27.3;92;2.75;
82294;11/03/2009;1200;0;;24.6;;;;;;
82294;12/03/2009;0000;;30;;4.4;2.3;26.56;92;2;
82294;12/03/2009;1200;0.5;;23.6;;;;;;
82294;13/03/2009;0000;;31.2;;9;1.5;27.16;92;1.65;
82294;13/03/2009;1200;0.9;;23;;;;;;
82294;14/03/2009;0000;;30.4;;3.9;2.4;26.84;92;1;
82294;14/03/2009;1200;0.2;;24.2;;;;;;
82294;15/03/2009;0000;;30.6;;4.8;1.5;26.76;90;1.4;
82294;15/03/2009;1200;0.8;;23.6;;;;;;
82294;16/03/2009;0000;;28.6;;1.2;0.7;25.56;96;1.65;
82294;16/03/2009;1200;44;;23.8;;;;;;
82294;17/03/2009;0000;;28.4;;0.4;1.7;25.44;93;2.5;
82294;17/03/2009;1200;14.2;;23;;;;;;
82294;18/03/2009;0000;;30.2;;7.5;1.1;26.34;86;1.1;
82294;18/03/2009;1200;3.8;;23.1;;;;;;
82294;19/03/2009;0000;;31.2;;10;2;27.08;97;2.65;
82294;19/03/2009;1200;6.8;;22.4;;;;;;
82294;20/03/2009;0000;;31.3;;9.1;3.3;26.52;91;2.75;
82294;20/03/2009;1200;4.5;;23.5;;;;;;
82294;21/03/2009;0000;;28.6;;;3.2;26.36;88;2.52888;
82294;21/03/2009;1200;0;;24.6;;;;;;
82294;22/03/2009;0000;;27.6;;0.4;2.3;25.16;97;2.7861;
82294;22/03/2009;1200;33.8;;23.8;;;;;;
82294;23/03/2009;0000;;27.6;;0;0.6;25.14;98;1.75;
82294;23/03/2009;1200;49.5;;24.1;;;;;;
82294;24/03/2009;0000;;30.4;;5.1;0.5;26.9;93;2.5;
82294;24/03/2009;1200;61.8;;23.8;;;;;;
82294;25/03/2009;0000;;32.2;;7.7;1.6;27.5;89;2;
82294;25/03/2009;1200;2.8;;23.3;;;;;;
82294;26/03/2009;0000;;29.6;;1.8;2.6;26.32;92;1;
82294;26/03/2009;1200;1.3;;23.8;;;;;;
82294;27/03/2009;0000;;31.2;;4.3;1.1;27.74;90;0.85;
82294;27/03/2009;1200;2.4;;26.1;;;;;;
82294;28/03/2009;0000;;31.2;;0;2.9;25.5;97;1.5;
82294;28/03/2009;1200;20.8;;23.5;;;;;;
82294;29/03/2009;0000;;30.4;;8.7;0.4;26.72;89;1.4;
82294;29/03/2009;1200;10.2;;22.8;;;;;;
82294;30/03/2009;0000;;27.4;;0;2.1;24.84;95;1;
82294;30/03/2009;1200;0.8;;23;;;;;;
82294;31/03/2009;0000;;30.8;;9.2;0.6;26.82;88;2.5;
82294;31/03/2009;1200;25;;22.1;;;;;;
82294;01/04/2009;0000;;28.6;;2.4;2.1;25.84;94;0.1;
82294;01/04/2009;1200;16.8;;23.6;;;;;;
82294;02/04/2009;0000;;30.8;;5.5;1.4;26.54;91;1.15;
82294;02/04/2009;1200;2.4;;22.5;;;;;;
82294;03/04/2009;0000;;28.4;;1.3;1.8;25.88;95;1.75;
82294;03/04/2009;1200;6.4;;23.8;;;;;;
82294;04/04/2009;0000;;30.2;;5.1;1.7;26.14;91;1.5;
82294;04/04/2009;1200;12;;23.3;;;;;;
82294;05/04/2009;0000;;31.4;;8.1;1.8;26.84;92;2.4;
82294;05/04/2009;1200;0;;22.6;;;;;;
82294;06/04/2009;0000;;29.2;;2;4;26.08;96;2.25;
82294;06/04/2009;1200;18.7;;23.8;;;;;;
82294;07/04/2009;0000;;30.8;;9.6;1.1;26.96;89;2.25;
82294;07/04/2009;1200;42;;23;;;;;;
82294;08/04/2009;0000;;30.1;;6.5;2.7;26.92;92;2.4;
82294;08/04/2009;1200;0.5;;23.3;;;;;;
82294;09/04/2009;0000;;28.6;;0.6;0.5;25.48;97;0;
82294;09/04/2009;1200;48.2;;24.2;;;;;;
82294;10/04/2009;0000;;29.6;;4.5;1.6;25.44;99;1.75;
82294;10/04/2009;1200;32.8;;23;;;;;;
82294;11/04/2009;0000;;27.5;;3.9;1.4;25.04;97;1.25;
82294;11/04/2009;1200;122.7;;23.1;;;;;;
82294;12/04/2009;0000;;29;;1.9;1.1;25.54;89;1.4;
82294;12/04/2009;1200;12.8;;23.5;;;;;;
82294;13/04/2009;0000;;28;;0.5;0.8;25.12;97;1.4;
82294;13/04/2009;1200;43;;23;;;;;;
82294;14/04/2009;0000;;31.2;;10.2;0.9;27.28;91;2.45;
82294;14/04/2009;1200;0;;23;;;;;;
82294;15/04/2009;0000;;28.8;;1.4;2.5;26.96;96;1.75;
82294;15/04/2009;1200;0.1;;23.4;;;;;;
82294;16/04/2009;0000;;31;;7.2;1;27.26;84;2.75;
82294;16/04/2009;1200;15.2;;22.2;;;;;;
82294;17/04/2009;0000;;27.8;;0;2.1;24.84;97;2;
82294;17/04/2009;1200;40.3;;22.6;;;;;;
82294;18/04/2009;0000;;28.2;;0.1;0.5;25.12;97;2;
82294;18/04/2009;1200;35.4;;23.2;;;;;;
82294;19/04/2009;0000;;28.8;;0.6;0.8;25.44;97;1.55;
82294;19/04/2009;1200;1.5;;21.8;;;;;;
82294;20/04/2009;0000;;30.8;;4.1;0.8;26.64;95;2.05;
82294;20/04/2009;1200;68.6;;23.2;;;;;;
82294;21/04/2009;0000;;;;0;0.6;26.5;88;0.05;
82294;21/04/2009;1200;29.8;;24.8;;;;;;
82294;22/04/2009;0000;;30.6;;5.7;1.5;25.46;97;1.75;
82294;22/04/2009;1200;30.4;;22.2;;;;;;
82294;23/04/2009;0000;;30.8;;4.6;1.3;27.44;92;1;
82294;23/04/2009;1200;0;;23.6;;;;;;
82294;24/04/2009;0000;;31;;5.5;1.5;27;87;2.1;
82294;24/04/2009;1200;23;;23.4;;;;;;
82294;25/04/2009;0000;;28.6;;0;1.6;25.48;95;1.5;
82294;25/04/2009;1200;47.8;;23.5;;;;;;
82294;26/04/2009;0000;;31.2;;10.5;0.5;26.98;87;1.65;
82294;26/04/2009;1200;0;;22.3;;;;;;
82294;27/04/2009;0000;;29.2;;1.4;0.4;25.2;95;1.35;
82294;27/04/2009;1200;38;;23;;;;;;
82294;28/04/2009;0000;;30.1;;9.8;1.5;27.54;94;1.1;
82294;28/04/2009;1200;0.6;;26;;;;;;
82294;29/04/2009;0000;;30.7;;2.1;1.6;26.58;94;1.05;
82294;29/04/2009;1200;2.1;;23.8;;;;;;
82294;30/04/2009;0000;;28.2;;0;1.3;25.36;93;0.95;
82294;30/04/2009;1200;7.2;;23.2;;;;;;
82294;01/05/2009;0000;;32.8;;7.3;0.8;27.8;85;2.5;
82294;01/05/2009;1200;0.3;;24.6;;;;;;
82294;02/05/2009;0000;;27;;0;2.3;24.76;97;0.45;
82294;02/05/2009;1200;19.8;;24;;;;;;
82294;03/05/2009;0000;;26.6;;0;0.2;24.44;97;0.15;
82294;03/05/2009;1200;14.6;;23;;;;;;
82294;04/05/2009;0000;;32.4;;6.5;0.3;26.88;90;1.25;
82294;04/05/2009;1200;7.8;;22.4;;;;;;
82294;05/05/2009;0000;;31.4;;6.4;2.1;26.6;92;2;
82294;05/05/2009;1200;0;;23.2;;;;;;
82294;06/05/2009;0000;;30.4;;6.3;2;26.2;97;2.25;
82294;06/05/2009;1200;4.5;;23.2;;;;;;
82294;07/05/2009;0000;;31.8;;8.2;2;27.32;97;1.5;
82294;07/05/2009;1200;0.2;;23.4;;;;;;
82294;08/05/2009;0000;;31.2;;;2.5;28.02;;2.25;
82294;08/05/2009;1200;6.3;;23.7;;;;;;
82294;09/05/2009;0000;;31.2;;10;1.7;26.76;90;1.65;
82294;09/05/2009;1200;0;;22.6;;;;;;
82294;10/05/2009;0000;;31.8;;10.4;2.7;27.32;92;0.9;
82294;10/05/2009;1200;0;;22.6;;;;;;
82294;11/05/2009;0000;;28.6;;0;0.9;25.48;91;1.9;
82294;11/05/2009;1200;0;;23.8;;;;;;
82294;12/05/2009;0000;;31.6;;10;0.9;26.7;89;1.1;
82294;12/05/2009;1200;18.2;;21.7;;;;;;
82294;13/05/2009;0000;;31.2;;6;2.9;26.9;87;2.1;
82294;13/05/2009;1200;0.8;;23.3;;;;;;
82294;14/05/2009;0000;;31.2;;0;8.7;26.76;91;2.25;
82294;14/05/2009;1200;3;;22.6;;;;;;
82294;15/05/2009;0000;;29.8;;2.9;2.3;26.42;93;1.9;
82294;15/05/2009;1200;16.6;;22.7;;;;;;
82294;16/05/2009;0000;;31;;8.2;1.6;26.56;89;1.4;
82294;16/05/2009;1200;8.8;;23.6;;;;;;
82294;17/05/2009;0000;;31.4;;9.3;1.8;27.8;89;2;
82294;17/05/2009;1200;1.5;;25.4;;;;;;
82294;18/05/2009;0000;;29;;0;3;26.22;96;1.25;
82294;18/05/2009;1200;0.2;;23.9;;;;;;
82294;19/05/2009;0000;;27.6;;0;1.1;25.56;90;1.25;
82294;19/05/2009;1200;3.8;;22.8;;;;;;
82294;20/05/2009;0000;;30.4;;4.8;0.8;26.6;93;1.65;
82294;20/05/2009;1200;3.8;;24;;;;;;
82294;21/05/2009;0000;;29.2;;1.9;1.2;25.6;94;1.75;
82294;21/05/2009;1200;37.9;;22.2;;;;;;
82294;22/05/2009;0000;;30;;3.6;2.2;26.48;;2.25;
82294;22/05/2009;1200;7.6;;23.4;;;;;;
82294;23/05/2009;0000;;27.6;;0;0.9;25;95;2.25;
82294;23/05/2009;1200;24.8;;23.8;;;;;;
82294;24/05/2009;0000;;28.6;;0.7;0.4;25.92;94;1.6;
82294;24/05/2009;1200;13.9;;23.8;;;;;;
82294;25/05/2009;0000;;28.8;;1.8;1;26.22;92;2.25;
82294;25/05/2009;1200;14;;24;;;;;;
82294;26/05/2009;0000;;29.4;;1.3;1;25.68;96;1.5;
82294;26/05/2009;1200;0.7;;24;;;;;;
82294;27/05/2009;0000;;30.8;;4.5;0.4;26.24;93;2.25;
82294;27/05/2009;1200;6;;22.1;;;;;;
82294;28/05/2009;0000;;31.6;;5.3;2.1;27.26;86;2.25;
82294;28/05/2009;1200;2.5;;22.9;;;;;;
82294;29/05/2009;0000;;31.4;;6.7;2.4;27.38;88;2.5;
82294;29/05/2009;1200;0;;23.7;;;;;;
82294;30/05/2009;0000;;30.4;;2.3;1.9;26.16;92;2.5;
82294;30/05/2009;1200;8.1;;23;;;;;;
82294;31/05/2009;0000;;29.6;;0.9;1;25.64;95;1.5;
82294;31/05/2009;1200;51;;22.8;;;;;;
82294;01/06/2009;0000;;31.2;;4.7;0.9;26.96;92;2;
82294;01/06/2009;1200;2.6;;24;;;;;;
82294;02/06/2009;0000;;30.8;;9.7;1.7;26.56;89;1.5;
82294;02/06/2009;1200;4.8;;23;;;;;;
82294;03/06/2009;0000;;31.5;;9.9;0;26.96;87;1.75;
82294;03/06/2009;1200;0;;22.5;;;;;;
82294;04/06/2009;0000;;31.8;;9.1;2.8;27.48;89;2.25;
82294;04/06/2009;1200;13;;24.8;;;;;;
82294;05/06/2009;0000;;32.2;;8.3;2.8;27.64;84;2.25;
82294;05/06/2009;1200;1.5;;25.4;;;;;;
